amount,is_fraud,city,merchant_category,device_type,account_age_days,is_new_account,hour,hour_bucket,amount_tier
9.99,0.0,Mumbai,Healthcare,iOS,1432,0,10,Morning (6AM–12PM),Micro (< ₹500)
429.0,0.0,Mumbai,Travel,iOS,1434,0,10,Morning (6AM–12PM),Micro (< ₹500)
64.8,0.0,Bangalore,Entertainment,Android,78,0,10,Morning (6AM–12PM),Micro (< ₹500)
27.85,0.0,Delhi,Entertainment,Android,626,0,10,Morning (6AM–12PM),Micro (< ₹500)
50.0,0.0,Mumbai,Shopping,Android,261,0,10,Morning (6AM–12PM),Micro (< ₹500)
3.84,0.0,Hyderabad,Entertainment,iOS,1693,0,10,Morning (6AM–12PM),Micro (< ₹500)
270.17,0.0,Chennai,Entertainment,Android,154,0,10,Morning (6AM–12PM),Micro (< ₹500)
262.17,0.0,Delhi,Food & Dining,iOS,560,0,10,Morning (6AM–12PM),Micro (< ₹500)
282.0,0.0,Mumbai,Travel,iOS,288,0,10,Morning (6AM–12PM),Micro (< ₹500)
310.12,0.0,Delhi,Healthcare,Android,748,0,10,Morning (6AM–12PM),Micro (< ₹500)
65.26,0.0,Mumbai,Food & Dining,Android,1060,0,10,Morning (6AM–12PM),Micro (< ₹500)
174.9,0.0,Pune,Food & Dining,Android,239,0,10,Morning (6AM–12PM),Micro (< ₹500)
120.99,0.0,Chennai,Education,Android,761,0,10,Morning (6AM–12PM),Micro (< ₹500)
11.0,0.0,Delhi,Utilities,Android,599,0,10,Morning (6AM–12PM),Micro (< ₹500)
353.89,0.0,Jaipur,Groceries,iOS,1382,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.65,0.0,Delhi,Healthcare,Android,296,0,10,Morning (6AM–12PM),Micro (< ₹500)
365.39,0.0,Mumbai,Utilities,Android,403,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.0,0.0,Bangalore,Shopping,Android,387,0,10,Morning (6AM–12PM),Micro (< ₹500)
37.88,0.0,Delhi,Healthcare,Android,111,0,10,Morning (6AM–12PM),Micro (< ₹500)
29.99,0.0,Pune,Shopping,Android,445,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.89,0.0,Pune,Entertainment,iOS,272,0,10,Morning (6AM–12PM),Micro (< ₹500)
30.0,0.0,Hyderabad,Shopping,Android,115,0,10,Morning (6AM–12PM),Micro (< ₹500)
60.0,0.0,Mumbai,Education,Android,1212,0,10,Morning (6AM–12PM),Micro (< ₹500)
34.9,0.0,Hyderabad,Shopping,Android,395,0,10,Morning (6AM–12PM),Micro (< ₹500)
411.09,0.0,Chennai,Entertainment,Android,33,0,10,Morning (6AM–12PM),Micro (< ₹500)
144.0,0.0,Mumbai,Groceries,Android,967,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.13,0.0,Delhi,Travel,Android,115,0,10,Morning (6AM–12PM),Micro (< ₹500)
69.99,0.0,Hyderabad,Education,Android,445,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.4,0.0,Pune,Entertainment,Android,538,0,10,Morning (6AM–12PM),Micro (< ₹500)
364.0,0.0,Chennai,Entertainment,Android,1527,0,10,Morning (6AM–12PM),Micro (< ₹500)
35.85,0.0,Bangalore,Travel,Android,1552,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.77,0.0,Bangalore,Entertainment,iOS,1646,0,10,Morning (6AM–12PM),Micro (< ₹500)
3.91,0.0,Pune,Utilities,iOS,1692,0,10,Morning (6AM–12PM),Micro (< ₹500)
93.0,0.0,Pune,Shopping,Android,1719,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.0,0.0,Mumbai,Groceries,iOS,26,1,10,Morning (6AM–12PM),Micro (< ₹500)
77.0,0.0,Delhi,Entertainment,Android,1127,0,10,Morning (6AM–12PM),Micro (< ₹500)
94.0,0.0,Pune,Groceries,Android,516,0,10,Morning (6AM–12PM),Micro (< ₹500)
13.16,0.0,Kolkata,Food & Dining,iOS,1173,0,10,Morning (6AM–12PM),Micro (< ₹500)
99.37,0.0,Chennai,Shopping,Web,989,0,10,Morning (6AM–12PM),Micro (< ₹500)
143.92,0.0,Bangalore,Education,Android,1141,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.0,0.0,Chennai,Utilities,Android,884,0,10,Morning (6AM–12PM),Micro (< ₹500)
12.99,0.0,Bangalore,Utilities,Android,480,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.0,0.0,Pune,Education,Android,114,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.0,0.0,Bangalore,Education,iOS,730,0,10,Morning (6AM–12PM),Micro (< ₹500)
78.85,0.0,Hyderabad,Entertainment,Android,1020,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.76,0.0,Hyderabad,Travel,Android,82,0,10,Morning (6AM–12PM),Micro (< ₹500)
9.86,0.0,Chennai,Food & Dining,iOS,1070,0,10,Morning (6AM–12PM),Micro (< ₹500)
15.21,0.0,Delhi,Entertainment,Android,117,0,10,Morning (6AM–12PM),Micro (< ₹500)
175.5,0.0,Bangalore,Travel,iOS,771,0,10,Morning (6AM–12PM),Micro (< ₹500)
2.5,0.0,Hyderabad,Utilities,iOS,1074,0,10,Morning (6AM–12PM),Micro (< ₹500)
31.0,0.0,Mumbai,Shopping,iOS,1723,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.89,0.0,Mumbai,Education,Android,1189,0,10,Morning (6AM–12PM),Micro (< ₹500)
107.13,0.0,Jaipur,Utilities,Android,194,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.46,0.0,Delhi,Entertainment,Web,1374,0,10,Morning (6AM–12PM),Micro (< ₹500)
128.65,0.0,Hyderabad,Travel,Android,602,0,10,Morning (6AM–12PM),Micro (< ₹500)
25.0,0.0,Delhi,Education,Android,1507,0,10,Morning (6AM–12PM),Micro (< ₹500)
491.1,0.0,Chennai,Entertainment,Android,761,0,10,Morning (6AM–12PM),Micro (< ₹500)
177.0,0.0,Chennai,Groceries,iOS,903,0,10,Morning (6AM–12PM),Micro (< ₹500)
145.8,0.0,Hyderabad,Utilities,Android,556,0,10,Morning (6AM–12PM),Micro (< ₹500)
18.85,0.0,Jaipur,Groceries,Android,1431,0,10,Morning (6AM–12PM),Micro (< ₹500)
98.0,0.0,Delhi,Food & Dining,Android,660,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.0,0.0,Hyderabad,Utilities,Android,154,0,10,Morning (6AM–12PM),Micro (< ₹500)
7.25,0.0,Chennai,Entertainment,iOS,506,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.76,0.0,Mumbai,Travel,iOS,182,0,10,Morning (6AM–12PM),Micro (< ₹500)
951.81,0.0,Delhi,Entertainment,Android,1201,0,10,Morning (6AM–12PM),Small (₹500–5K)
11.39,0.0,Jaipur,Groceries,iOS,1403,0,10,Morning (6AM–12PM),Micro (< ₹500)
12.29,0.0,Bangalore,Shopping,iOS,1505,0,10,Morning (6AM–12PM),Micro (< ₹500)
1902.0,0.0,Mumbai,Shopping,Android,515,0,10,Morning (6AM–12PM),Small (₹500–5K)
5.99,0.0,Delhi,Groceries,Android,1749,0,10,Morning (6AM–12PM),Micro (< ₹500)
4.86,0.0,Bangalore,Travel,iOS,382,0,10,Morning (6AM–12PM),Micro (< ₹500)
292.64,0.0,Pune,Education,iOS,1030,0,10,Morning (6AM–12PM),Micro (< ₹500)
9.79,0.0,Mumbai,Utilities,iOS,1002,0,10,Morning (6AM–12PM),Micro (< ₹500)
1548.98,0.0,Mumbai,Groceries,Android,607,0,10,Morning (6AM–12PM),Small (₹500–5K)
2.03,0.0,Chennai,Entertainment,Android,1416,0,10,Morning (6AM–12PM),Micro (< ₹500)
29.0,0.0,Mumbai,Healthcare,Android,225,0,10,Morning (6AM–12PM),Micro (< ₹500)
25.0,0.0,Hyderabad,Healthcare,Android,1150,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.0,0.0,Chennai,Shopping,Android,426,0,10,Morning (6AM–12PM),Micro (< ₹500)
75.0,0.0,Chennai,Food & Dining,iOS,276,0,10,Morning (6AM–12PM),Micro (< ₹500)
19.14,0.0,Chennai,Groceries,Android,1235,0,10,Morning (6AM–12PM),Micro (< ₹500)
125.9,0.0,Bangalore,Shopping,Android,705,0,10,Morning (6AM–12PM),Micro (< ₹500)
172.99,0.0,Bangalore,Groceries,iOS,866,0,10,Morning (6AM–12PM),Micro (< ₹500)
100.0,0.0,Mumbai,Utilities,Android,1335,0,10,Morning (6AM–12PM),Micro (< ₹500)
11.9,0.0,Bangalore,Travel,Android,881,0,10,Morning (6AM–12PM),Micro (< ₹500)
2877.9,0.0,Delhi,Food & Dining,Android,276,0,10,Morning (6AM–12PM),Small (₹500–5K)
1561.06,0.0,Mumbai,Entertainment,Android,1727,0,10,Morning (6AM–12PM),Small (₹500–5K)
98.33,0.0,Delhi,Entertainment,Android,312,0,10,Morning (6AM–12PM),Micro (< ₹500)
28.88,0.0,Mumbai,Groceries,Android,563,0,10,Morning (6AM–12PM),Micro (< ₹500)
15.0,0.0,Delhi,Education,Android,763,0,10,Morning (6AM–12PM),Micro (< ₹500)
112.83,0.0,Mumbai,Groceries,Android,1395,0,10,Morning (6AM–12PM),Micro (< ₹500)
16.66,0.0,Bangalore,Healthcare,iOS,614,0,10,Morning (6AM–12PM),Micro (< ₹500)
32.07,0.0,Hyderabad,Education,Web,360,0,10,Morning (6AM–12PM),Micro (< ₹500)
30.0,0.0,Hyderabad,Education,Android,1628,0,10,Morning (6AM–12PM),Micro (< ₹500)
23.74,0.0,Chennai,Travel,iOS,945,0,10,Morning (6AM–12PM),Micro (< ₹500)
229.0,0.0,Pune,Food & Dining,Android,1672,0,10,Morning (6AM–12PM),Micro (< ₹500)
75.08,0.0,Hyderabad,Food & Dining,Android,1186,0,10,Morning (6AM–12PM),Micro (< ₹500)
76.07,0.0,Hyderabad,Food & Dining,Android,659,0,10,Morning (6AM–12PM),Micro (< ₹500)
82.19,0.0,Bangalore,Travel,Android,265,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.79,0.0,Bangalore,Travel,Android,1016,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.0,0.0,Chennai,Entertainment,Android,66,0,10,Morning (6AM–12PM),Micro (< ₹500)
51.03,0.0,Mumbai,Education,Web,768,0,10,Morning (6AM–12PM),Micro (< ₹500)
11.78,0.0,Mumbai,Shopping,Android,546,0,10,Morning (6AM–12PM),Micro (< ₹500)
77.15,0.0,Bangalore,Utilities,Android,1793,0,10,Morning (6AM–12PM),Micro (< ₹500)
25.17,0.0,Bangalore,Entertainment,Android,1119,0,10,Morning (6AM–12PM),Micro (< ₹500)
9.5,0.0,Chennai,Healthcare,Web,66,0,10,Morning (6AM–12PM),Micro (< ₹500)
15.0,0.0,Mumbai,Healthcare,Web,1302,0,10,Morning (6AM–12PM),Micro (< ₹500)
168.03,0.0,Delhi,Healthcare,Android,1224,0,10,Morning (6AM–12PM),Micro (< ₹500)
21.0,0.0,Bangalore,Education,Android,229,0,10,Morning (6AM–12PM),Micro (< ₹500)
119.23,0.0,Hyderabad,Food & Dining,Android,1252,0,10,Morning (6AM–12PM),Micro (< ₹500)
2.69,0.0,Hyderabad,Shopping,iOS,491,0,10,Morning (6AM–12PM),Micro (< ₹500)
11.5,0.0,Mumbai,Groceries,iOS,1524,0,10,Morning (6AM–12PM),Micro (< ₹500)
36.0,0.0,Chennai,Utilities,Android,1711,0,10,Morning (6AM–12PM),Micro (< ₹500)
30.0,0.0,Mumbai,Food & Dining,Android,1283,0,10,Morning (6AM–12PM),Micro (< ₹500)
670.95,0.0,Hyderabad,Travel,Android,35,0,10,Morning (6AM–12PM),Small (₹500–5K)
56.07,0.0,Hyderabad,Shopping,iOS,1483,0,10,Morning (6AM–12PM),Micro (< ₹500)
2.46,0.0,Jaipur,Groceries,Android,245,0,10,Morning (6AM–12PM),Micro (< ₹500)
34.99,0.0,Mumbai,Travel,iOS,152,0,10,Morning (6AM–12PM),Micro (< ₹500)
54.58,0.0,Bangalore,Utilities,Android,1802,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.98,0.0,Mumbai,Healthcare,iOS,839,0,10,Morning (6AM–12PM),Micro (< ₹500)
82.8,0.0,Bangalore,Utilities,Android,149,0,10,Morning (6AM–12PM),Micro (< ₹500)
214.35,0.0,Bangalore,Food & Dining,iOS,1594,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.38,0.0,Mumbai,Travel,iOS,813,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.01,0.0,Mumbai,Entertainment,Android,196,0,10,Morning (6AM–12PM),Micro (< ₹500)
25.0,0.0,Pune,Healthcare,Android,727,0,10,Morning (6AM–12PM),Micro (< ₹500)
24.99,0.0,Bangalore,Education,Android,464,0,10,Morning (6AM–12PM),Micro (< ₹500)
69.99,0.0,Jaipur,Entertainment,iOS,139,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.15,0.0,Chennai,Travel,Android,402,0,10,Morning (6AM–12PM),Micro (< ₹500)
30.33,0.0,Pune,Groceries,Android,1527,0,10,Morning (6AM–12PM),Micro (< ₹500)
88.24,0.0,Kolkata,Utilities,Web,912,0,10,Morning (6AM–12PM),Micro (< ₹500)
77.15,0.0,Chennai,Healthcare,iOS,1231,0,10,Morning (6AM–12PM),Micro (< ₹500)
45.44,0.0,Chennai,Shopping,iOS,1720,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.89,0.0,Delhi,Healthcare,iOS,1089,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.78,0.0,Delhi,Travel,Android,832,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.76,0.0,Kolkata,Education,iOS,782,0,10,Morning (6AM–12PM),Micro (< ₹500)
39.53,0.0,Mumbai,Groceries,Android,1460,0,10,Morning (6AM–12PM),Micro (< ₹500)
68.35,0.0,Bangalore,Education,iOS,1752,0,10,Morning (6AM–12PM),Micro (< ₹500)
111.7,1.0,Chennai,Food & Dining,Android,39,0,10,Morning (6AM–12PM),Micro (< ₹500)
8.07,0.0,Delhi,Entertainment,Web,1016,0,10,Morning (6AM–12PM),Micro (< ₹500)
120.0,0.0,Chennai,Education,iOS,1117,0,10,Morning (6AM–12PM),Micro (< ₹500)
60.0,0.0,Bangalore,Healthcare,Android,398,0,10,Morning (6AM–12PM),Micro (< ₹500)
95.66,0.0,Hyderabad,Food & Dining,Android,1796,0,10,Morning (6AM–12PM),Micro (< ₹500)
123.78,0.0,Mumbai,Shopping,iOS,1544,0,10,Morning (6AM–12PM),Micro (< ₹500)
164.64,0.0,Pune,Entertainment,Android,1211,0,10,Morning (6AM–12PM),Micro (< ₹500)
6.99,0.0,Bangalore,Entertainment,Android,1102,0,10,Morning (6AM–12PM),Micro (< ₹500)
1744.21,0.0,Pune,Education,Android,1139,0,10,Morning (6AM–12PM),Small (₹500–5K)
0.76,0.0,Bangalore,Entertainment,Android,1007,0,10,Morning (6AM–12PM),Micro (< ₹500)
18.9,0.0,Bangalore,Groceries,iOS,851,0,10,Morning (6AM–12PM),Micro (< ₹500)
100.0,0.0,Mumbai,Healthcare,iOS,337,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.0,0.0,Mumbai,Groceries,Web,353,0,10,Morning (6AM–12PM),Micro (< ₹500)
329.1,0.0,Hyderabad,Food & Dining,Android,929,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.84,0.0,Bangalore,Education,Android,1759,0,10,Morning (6AM–12PM),Micro (< ₹500)
93.5,0.0,Delhi,Groceries,Android,1500,0,10,Morning (6AM–12PM),Micro (< ₹500)
15.17,0.0,Bangalore,Utilities,iOS,816,0,10,Morning (6AM–12PM),Micro (< ₹500)
25.29,0.0,Pune,Education,Android,1011,0,10,Morning (6AM–12PM),Micro (< ₹500)
280.42,0.0,Bangalore,Food & Dining,Android,1690,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.0,0.0,Mumbai,Utilities,Android,1072,0,10,Morning (6AM–12PM),Micro (< ₹500)
100.94,0.0,Hyderabad,Groceries,Android,245,0,10,Morning (6AM–12PM),Micro (< ₹500)
7.85,0.0,Kolkata,Healthcare,Android,1711,0,10,Morning (6AM–12PM),Micro (< ₹500)
11.5,0.0,Pune,Travel,Android,954,0,10,Morning (6AM–12PM),Micro (< ₹500)
14.06,0.0,Pune,Groceries,iOS,388,0,10,Morning (6AM–12PM),Micro (< ₹500)
39.7,0.0,Bangalore,Entertainment,Android,1325,0,10,Morning (6AM–12PM),Micro (< ₹500)
7.68,0.0,Pune,Education,Android,1260,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.98,0.0,Chennai,Education,iOS,470,0,10,Morning (6AM–12PM),Micro (< ₹500)
114.98,0.0,Pune,Groceries,Android,1171,0,10,Morning (6AM–12PM),Micro (< ₹500)
21.4,0.0,Mumbai,Food & Dining,iOS,660,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.98,0.0,Kolkata,Shopping,Android,1760,0,10,Morning (6AM–12PM),Micro (< ₹500)
34.99,0.0,Mumbai,Shopping,Android,190,0,10,Morning (6AM–12PM),Micro (< ₹500)
17.17,0.0,Hyderabad,Education,Android,819,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.76,0.0,Delhi,Education,Android,1674,0,10,Morning (6AM–12PM),Micro (< ₹500)
14.83,0.0,Delhi,Utilities,Android,1694,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.0,0.0,Delhi,Utilities,Android,1702,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.98,0.0,Mumbai,Entertainment,iOS,290,0,10,Morning (6AM–12PM),Micro (< ₹500)
100.0,0.0,Chennai,Utilities,Web,330,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.98,0.0,Hyderabad,Shopping,iOS,752,0,10,Morning (6AM–12PM),Micro (< ₹500)
11.37,0.0,Hyderabad,Food & Dining,Android,667,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.0,0.0,Mumbai,Food & Dining,iOS,532,0,10,Morning (6AM–12PM),Micro (< ₹500)
214.0,0.0,Jaipur,Utilities,Web,784,0,10,Morning (6AM–12PM),Micro (< ₹500)
39.0,0.0,Hyderabad,Education,Android,159,0,10,Morning (6AM–12PM),Micro (< ₹500)
4.55,0.0,Bangalore,Utilities,Android,1211,0,10,Morning (6AM–12PM),Micro (< ₹500)
9.9,0.0,Chennai,Education,Android,166,0,10,Morning (6AM–12PM),Micro (< ₹500)
177.0,0.0,Bangalore,Healthcare,Android,564,0,10,Morning (6AM–12PM),Micro (< ₹500)
207.0,0.0,Bangalore,Shopping,Android,450,0,10,Morning (6AM–12PM),Micro (< ₹500)
59.85,0.0,Delhi,Travel,Android,837,0,10,Morning (6AM–12PM),Micro (< ₹500)
8.4,0.0,Delhi,Education,iOS,1569,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.0,0.0,Bangalore,Food & Dining,iOS,1577,0,10,Morning (6AM–12PM),Micro (< ₹500)
39.95,0.0,Mumbai,Utilities,Android,1233,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.77,0.0,Kolkata,Healthcare,Android,743,0,10,Morning (6AM–12PM),Micro (< ₹500)
3.99,0.0,Mumbai,Healthcare,Android,554,0,10,Morning (6AM–12PM),Micro (< ₹500)
27.8,0.0,Bangalore,Healthcare,iOS,837,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.5,0.0,Jaipur,Healthcare,iOS,67,0,10,Morning (6AM–12PM),Micro (< ₹500)
15.0,0.0,Mumbai,Entertainment,Android,108,0,10,Morning (6AM–12PM),Micro (< ₹500)
11.5,0.0,Hyderabad,Utilities,iOS,1118,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.52,0.0,Mumbai,Utilities,iOS,771,0,10,Morning (6AM–12PM),Micro (< ₹500)
20.0,0.0,Delhi,Groceries,Android,1185,0,10,Morning (6AM–12PM),Micro (< ₹500)
79.37,0.0,Mumbai,Healthcare,iOS,1318,0,10,Morning (6AM–12PM),Micro (< ₹500)
114.0,0.0,Jaipur,Food & Dining,Android,1109,0,10,Morning (6AM–12PM),Micro (< ₹500)
53.84,0.0,Delhi,Utilities,Android,785,0,10,Morning (6AM–12PM),Micro (< ₹500)
24.13,0.0,Delhi,Education,Android,248,0,10,Morning (6AM–12PM),Micro (< ₹500)
9.9,0.0,Kolkata,Entertainment,Android,940,0,10,Morning (6AM–12PM),Micro (< ₹500)
17.9,0.0,Jaipur,Education,Android,550,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.98,0.0,Bangalore,Groceries,Web,81,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.7,0.0,Pune,Entertainment,Android,612,0,10,Morning (6AM–12PM),Micro (< ₹500)
9.99,0.0,Mumbai,Groceries,Android,41,0,10,Morning (6AM–12PM),Micro (< ₹500)
45.9,0.0,Delhi,Healthcare,Android,296,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.98,0.0,Mumbai,Entertainment,iOS,6,1,10,Morning (6AM–12PM),Micro (< ₹500)
35.0,0.0,Mumbai,Shopping,Android,165,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.99,0.0,Bangalore,Entertainment,Android,699,0,10,Morning (6AM–12PM),Micro (< ₹500)
17.4,0.0,Delhi,Healthcare,Web,1506,0,10,Morning (6AM–12PM),Micro (< ₹500)
15.18,0.0,Delhi,Healthcare,Android,49,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.89,0.0,Bangalore,Healthcare,Web,1210,0,10,Morning (6AM–12PM),Micro (< ₹500)
21.55,0.0,Delhi,Food & Dining,Android,1551,0,10,Morning (6AM–12PM),Micro (< ₹500)
221.03,0.0,Jaipur,Travel,Android,1576,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.16,0.0,Hyderabad,Education,iOS,1059,0,10,Morning (6AM–12PM),Micro (< ₹500)
137.95,0.0,Delhi,Education,Web,456,0,10,Morning (6AM–12PM),Micro (< ₹500)
4.99,0.0,Kolkata,Utilities,Android,1475,0,10,Morning (6AM–12PM),Micro (< ₹500)
59.9,0.0,Delhi,Utilities,Android,1523,0,10,Morning (6AM–12PM),Micro (< ₹500)
145.79,0.0,Bangalore,Utilities,Android,383,0,10,Morning (6AM–12PM),Micro (< ₹500)
29.95,0.0,Delhi,Entertainment,Android,215,0,10,Morning (6AM–12PM),Micro (< ₹500)
23.59,0.0,Bangalore,Entertainment,iOS,69,0,10,Morning (6AM–12PM),Micro (< ₹500)
44.0,0.0,Chennai,Entertainment,Web,555,0,10,Morning (6AM–12PM),Micro (< ₹500)
185.41,0.0,Jaipur,Groceries,iOS,902,0,10,Morning (6AM–12PM),Micro (< ₹500)
304.26,0.0,Mumbai,Groceries,Android,792,0,10,Morning (6AM–12PM),Micro (< ₹500)
5.94,0.0,Delhi,Travel,iOS,812,0,10,Morning (6AM–12PM),Micro (< ₹500)
346.28,0.0,Delhi,Travel,Android,1366,0,10,Morning (6AM–12PM),Micro (< ₹500)
244.28,0.0,Mumbai,Travel,Android,1419,0,10,Morning (6AM–12PM),Micro (< ₹500)
9.99,0.0,Chennai,Travel,Android,320,0,10,Morning (6AM–12PM),Micro (< ₹500)
160.0,0.0,Hyderabad,Travel,iOS,161,0,10,Morning (6AM–12PM),Micro (< ₹500)
821.22,0.0,Bangalore,Utilities,Android,1304,0,10,Morning (6AM–12PM),Small (₹500–5K)
70.0,0.0,Pune,Utilities,iOS,1240,0,10,Morning (6AM–12PM),Micro (< ₹500)
120.0,0.0,Bangalore,Groceries,Android,1626,0,10,Morning (6AM–12PM),Micro (< ₹500)
50.0,0.0,Jaipur,Travel,iOS,893,0,10,Morning (6AM–12PM),Micro (< ₹500)
13.4,0.0,Mumbai,Groceries,Android,311,0,10,Morning (6AM–12PM),Micro (< ₹500)
96.0,0.0,Hyderabad,Utilities,Android,986,0,10,Morning (6AM–12PM),Micro (< ₹500)
14.0,0.0,Bangalore,Groceries,Android,705,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.29,0.0,Mumbai,Travel,Android,1703,0,10,Morning (6AM–12PM),Micro (< ₹500)
79.4,0.0,Chennai,Travel,Android,483,0,10,Morning (6AM–12PM),Micro (< ₹500)
236.0,0.0,Delhi,Travel,Android,588,0,10,Morning (6AM–12PM),Micro (< ₹500)
8.19,0.0,Pune,Utilities,Android,692,0,10,Morning (6AM–12PM),Micro (< ₹500)
7.25,0.0,Delhi,Groceries,Android,1030,0,10,Morning (6AM–12PM),Micro (< ₹500)
222.35,0.0,Kolkata,Shopping,Android,547,0,10,Morning (6AM–12PM),Micro (< ₹500)
50.82,0.0,Jaipur,Shopping,Android,1382,0,10,Morning (6AM–12PM),Micro (< ₹500)
5.99,0.0,Delhi,Healthcare,Android,1622,0,10,Morning (6AM–12PM),Micro (< ₹500)
4.56,0.0,Delhi,Healthcare,iOS,490,0,10,Morning (6AM–12PM),Micro (< ₹500)
40.0,0.0,Pune,Shopping,Android,778,0,10,Morning (6AM–12PM),Micro (< ₹500)
299.0,0.0,Mumbai,Food & Dining,Android,1369,0,10,Morning (6AM–12PM),Micro (< ₹500)
100.82,0.0,Pune,Education,Android,1538,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.68,0.0,Delhi,Shopping,Android,520,0,10,Morning (6AM–12PM),Micro (< ₹500)
83.63,0.0,Hyderabad,Shopping,Android,303,0,10,Morning (6AM–12PM),Micro (< ₹500)
38.0,0.0,Bangalore,Shopping,Android,1731,0,10,Morning (6AM–12PM),Micro (< ₹500)
64.99,0.0,Chennai,Entertainment,Android,1008,0,10,Morning (6AM–12PM),Micro (< ₹500)
31.63,0.0,Mumbai,Travel,Android,372,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.79,0.0,Chennai,Healthcare,Android,1311,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.53,0.0,Delhi,Utilities,Android,96,0,10,Morning (6AM–12PM),Micro (< ₹500)
150.44,0.0,Mumbai,Education,iOS,61,0,10,Morning (6AM–12PM),Micro (< ₹500)
6.51,0.0,Kolkata,Education,Android,437,0,10,Morning (6AM–12PM),Micro (< ₹500)
9.81,0.0,Chennai,Education,iOS,1025,0,10,Morning (6AM–12PM),Micro (< ₹500)
8.84,0.0,Jaipur,Entertainment,Android,237,0,10,Morning (6AM–12PM),Micro (< ₹500)
86.28,0.0,Mumbai,Travel,Android,1812,0,10,Morning (6AM–12PM),Micro (< ₹500)
55.0,0.0,Hyderabad,Shopping,Android,1280,0,10,Morning (6AM–12PM),Micro (< ₹500)
9.1,0.0,Hyderabad,Shopping,iOS,450,0,10,Morning (6AM–12PM),Micro (< ₹500)
0.89,0.0,Hyderabad,Entertainment,iOS,637,0,10,Morning (6AM–12PM),Micro (< ₹500)
3.59,0.0,Bangalore,Utilities,Android,1160,0,10,Morning (6AM–12PM),Micro (< ₹500)
263.19,0.0,Mumbai,Entertainment,Android,998,0,10,Morning (6AM–12PM),Micro (< ₹500)
145.2,0.0,Pune,Entertainment,iOS,472,0,10,Morning (6AM–12PM),Micro (< ₹500)
1.0,0.0,Delhi,Healthcare,iOS,1640,0,10,Morning (6AM–12PM),Micro (< ₹500)
88.99,0.0,Jaipur,Travel,Android,1742,0,10,Morning (6AM–12PM),Micro (< ₹500)
628.0,0.0,Bangalore,Groceries,Android,1576,0,10,Morning (6AM–12PM),Small (₹500–5K)
90.0,0.0,Jaipur,Food & Dining,Android,1342,0,10,Morning (6AM–12PM),Micro (< ₹500)
268.0,0.0,Hyderabad,Healthcare,iOS,1809,0,10,Morning (6AM–12PM),Micro (< ₹500)
35.9,0.0,Chennai,Education,Android,1053,0,10,Morning (6AM–12PM),Micro (< ₹500)
11.38,0.0,Mumbai,Utilities,Android,804,0,10,Morning (6AM–12PM),Micro (< ₹500)
10.0,0.0,Pune,Groceries,Android,1289,0,10,Morning (6AM–12PM),Micro (< ₹500)
